attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,time_in_role_ratio,time_with_manager_ratio,promotion_recency,role_stagnation,mobility_gap
0,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,1,44,3,1,Laboratory Technician,3,Single,6842,0,Y,Yes,11,3,80,0,5,2,2,4,0,0.49999987500003124,0.49999987500003124,1.0,2,2
0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,1,92,4,5,Manager,1,Divorced,17477,1,Y,No,14,4,80,2,26,4,2,25,14,0.35999998560000057,0.5199999792000009,0.06666666666666667,-5,16
0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,1,56,2,2,Human Resources,2,Married,21833,4,Y,No,11,4,80,2,14,5,4,10,1,0.8999999100000091,0.7999999200000081,0.5,8,1
0,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,1,66,3,1,Research Scientist,3,Married,6020,0,Y,Yes,14,4,80,0,4,3,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,0,78,4,2,Research Scientist,2,Married,5628,6,Y,Yes,16,4,80,0,18,2,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,0,56,2,3,Sales Executive,4,Single,20364,3,Y,No,14,4,80,0,23,3,4,21,15,0.3333333174603182,0.8095237709750585,0.0625,-8,14
0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,0,53,3,2,Manufacturing Director,2,Single,2323,9,Y,Yes,11,4,80,0,18,2,3,16,5,0.8749999453125034,0.7499999531250029,0.16666666666666666,9,2
1,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,0,73,3,3,Healthcare Representative,4,Married,14075,1,Y,No,11,4,80,1,10,2,3,10,0,0.699999930000007,0.499999950000005,1.0,7,3
0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,1,52,2,1,Laboratory Technician,4,Married,14222,1,Y,Yes,12,2,80,1,2,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,0,40,2,1,Laboratory Technician,3,Single,4257,0,Y,No,14,2,80,0,8,6,2,7,7,0.0,0.9999998571428775,0.125,-7,7
0,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,0,72,3,2,Manufacturing Director,3,Single,12858,7,Y,Yes,18,3,80,0,10,3,3,8,1,0.4999999375000079,0.8749998906250137,0.5,3,4
1,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,0,39,3,1,Laboratory Technician,3,Divorced,17285,3,Y,Yes,13,1,80,2,10,2,3,7,7,0.9999998571428775,0.9999998571428775,0.125,0,0
0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,1,84,3,1,Research Scientist,1,Single,4732,2,Y,No,11,2,80,0,5,2,2,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,0,40,3,1,Research Scientist,2,Single,18830,1,Y,No,18,4,80,0,2,3,2,2,2,0.99999950000025,0.499999750000125,0.3333333333333333,0,0
0,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,1,56,4,2,Sales Executive,4,Married,11693,1,Y,No,15,3,80,2,10,4,4,10,0,0.699999930000007,0.7999999200000081,1.0,7,3
0,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,0,83,3,5,Manager,2,Single,13035,3,Y,No,22,3,80,0,22,4,3,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,0,94,2,4,Manager,2,Divorced,17334,6,Y,Yes,13,4,80,2,21,4,3,19,15,0.47368418559556913,0.10526315235457093,0.0625,-6,10
0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,1,88,3,1,Research Scientist,3,Divorced,26076,1,Y,No,12,4,80,2,2,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
1,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,1,79,3,2,Laboratory Technician,3,Married,22845,1,Y,No,18,1,80,1,10,3,3,10,1,0.39999996000000404,0.09999999000000101,0.5,3,6
1,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,1,93,3,1,Research Scientist,1,Single,22154,0,Y,No,13,1,80,0,6,2,3,5,0,0.399999920000016,0.599999880000024,1.0,2,3
0,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,0,48,2,2,Laboratory Technician,4,Married,23631,0,Y,No,12,1,80,1,10,6,3,9,6,0.22222219753086697,0.7777776913580343,0.14285714285714285,-4,7
0,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,0,63,3,3,Healthcare Representative,3,Married,5747,3,Y,No,12,1,80,0,10,0,3,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,0,44,3,1,Human Resources,1,Single,22957,6,Y,No,12,3,80,0,10,3,4,7,5,0.857142734693895,0.9999998571428775,0.16666666666666666,1,1
0,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,0,55,1,2,Laboratory Technician,4,Married,16392,0,Y,No,11,1,80,3,10,6,3,9,7,0.8888887901234679,0.5555554938271674,0.125,1,1
0,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,0,43,3,4,Research Director,1,Married,22422,4,Y,Yes,11,2,80,0,25,2,3,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
1,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,1,57,2,3,Sales Executive,2,Single,17235,2,Y,Yes,12,3,80,0,9,2,3,5,1,0.799999840000032,0.0,0.5,3,1
1,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,1,64,3,3,Sales Executive,2,Single,21534,9,Y,Yes,19,3,80,0,10,2,2,8,7,0.8749998906250137,0.8749998906250137,0.125,0,1
0,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2,0,95,3,3,Manager,1,Married,25927,1,Y,Yes,23,4,80,2,9,2,3,9,0,0.11111109876543349,0.8888887901234679,1.0,1,8
0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,1,32,3,2,Manufacturing Director,3,Single,13352,0,Y,No,11,1,80,0,9,6,3,8,1,0.8749998906250137,0.8749998906250137,0.5,6,1
0,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,0,57,3,3,Sales Executive,3,Divorced,8935,1,Y,Yes,19,1,80,1,10,5,2,10,9,0.7999999200000081,0.599999940000006,0.1,-1,2
0,Non-Travel,256,Sales,10,2,Medical,1,1329,3,1,40,1,2,Sales Executive,2,Single,22074,1,Y,No,13,1,80,0,19,4,3,19,11,0.10526315235457093,0.47368418559556913,0.08333333333333333,-9,17
1,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,0,54,3,1,Sales Representative,2,Single,8319,1,Y,Yes,11,1,80,0,3,2,4,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
1,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,1,89,3,1,Laboratory Technician,1,Married,14669,4,Y,No,12,3,80,0,10,4,4,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,1,37,3,4,Manager,3,Married,26582,0,Y,Yes,13,4,80,0,21,3,2,20,2,0.399999980000001,0.4999999750000012,0.3333333333333333,6,12
0,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,0,58,1,5,Manager,3,Married,6992,4,Y,No,14,4,80,1,23,5,3,19,9,0.47368418559556913,0.5789473379501401,0.1,0,10
0,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,1,99,3,5,Manager,2,Single,4022,6,Y,No,14,1,80,0,36,4,3,7,7,0.4285713673469475,0.9999998571428775,0.125,-4,4
0,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,1,74,3,1,Research Scientist,3,Divorced,8532,9,Y,No,16,2,80,1,6,0,3,4,0,0.49999987500003124,0.0,1.0,2,2
0,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,1,86,3,3,Healthcare Representative,4,Divorced,5494,0,Y,No,11,4,80,1,10,0,2,9,1,0.7777776913580343,0.6666665925926009,0.5,6,2
0,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,1,98,3,2,Research Scientist,4,Single,22455,1,Y,No,13,3,80,0,9,4,3,9,8,0.8888887901234679,0.8888887901234679,0.1111111111111111,0,1
0,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,0,66,3,2,Sales Executive,1,Divorced,4297,0,Y,No,17,4,80,1,10,2,3,9,1,0.33333329629630043,0.7777776913580343,0.5,2,6
0,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,1,87,3,2,Research Scientist,3,Single,2690,1,Y,Yes,11,2,80,0,9,3,3,9,1,0.6666665925926009,0.11111109876543349,0.5,5,3
0,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,1,84,3,4,Manager,2,Divorced,17588,1,Y,Yes,11,2,80,1,33,2,3,33,0,0.2727272644628102,0.30303029384756686,1.0,9,24
0,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,0,31,3,2,Sales Executive,1,Divorced,19461,3,Y,No,15,4,80,1,11,3,3,7,1,0.9999998571428775,0.9999998571428775,0.5,6,0
0,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,0,66,3,2,Sales Executive,1,Single,23553,1,Y,No,12,4,80,0,10,6,4,10,9,0.7999999200000081,0.599999940000006,0.1,-1,2
0,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,1,67,3,1,Laboratory Technician,4,Married,9075,3,Y,No,11,3,80,3,7,6,2,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
1,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,0,53,2,3,Manufacturing Director,1,Married,12023,7,Y,Yes,14,4,80,0,31,0,2,10,5,0.8999999100000091,0.8999999100000091,0.16666666666666666,4,1
0,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2,1,88,3,1,Laboratory Technician,2,Married,6762,3,Y,No,22,3,80,1,7,3,3,4,0,0.49999987500003124,0.7499998125000469,1.0,2,2
0,Travel_Frequently,607,Sales,7,3,Marketing,1,1362,1,0,83,4,2,Sales Executive,1,Married,2261,2,Y,No,16,4,80,1,17,2,2,15,6,0.46666663555555765,0.8666666088888928,0.14285714285714285,1,8
0,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,1,54,3,3,Manufacturing Director,4,Single,18706,1,Y,No,11,3,80,0,11,2,3,10,0,0.8999999100000091,0.7999999200000081,1.0,9,1
0,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,0,98,4,1,Sales Representative,4,Married,6527,8,Y,No,14,2,80,1,5,4,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,0,82,2,4,Manufacturing Director,2,Single,24439,3,Y,No,16,2,80,0,29,1,2,5,0,0.399999920000016,0.599999880000024,1.0,2,3
0,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4,0,97,3,1,Laboratory Technician,4,Single,19305,1,Y,No,15,3,80,0,0,5,4,0,0,0.0,0.0,1.0,0,0
0,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4,0,60,2,2,Laboratory Technician,4,Married,10846,0,Y,No,12,2,80,1,10,0,3,9,0,0.7777776913580343,0.0,1.0,7,2
0,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,1,43,1,2,Sales Executive,4,Single,20392,3,Y,No,20,2,80,0,8,3,3,6,0,0.33333327777778704,0.0,1.0,2,4
1,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,1,85,4,4,Sales Executive,3,Single,9277,6,Y,Yes,17,3,80,0,24,2,2,19,3,0.36842103324099823,0.4210526094182837,0.25,4,12
0,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,1,68,3,4,Manufacturing Director,2,Married,18235,4,Y,Yes,12,1,80,1,33,0,3,19,15,0.8421052188365674,0.47368418559556913,0.0625,1,3
0,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,0,92,2,1,Research Scientist,3,Divorced,15891,1,Y,No,20,3,80,3,5,2,3,5,0,0.799999840000032,0.0,1.0,4,1
0,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,0,89,4,2,Healthcare Representative,3,Divorced,13888,5,Y,No,20,2,80,3,15,0,3,12,11,0.9166665902777842,0.6666666111111158,0.08333333333333333,0,1
0,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377,2,1,86,3,2,Laboratory Technician,3,Married,17491,4,Y,No,13,1,80,2,10,1,3,8,7,0.8749998906250137,0.8749998906250137,0.125,0,1
1,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,0,90,2,1,Sales Representative,4,Single,11882,7,Y,No,14,3,80,0,3,3,4,1,0,0.0,0.0,1.0,0,1
1,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,0,67,3,2,Sales Executive,3,Married,23288,0,Y,Yes,18,3,80,1,5,0,2,4,3,0.49999987500003124,0.49999987500003124,0.25,-1,2
0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,1,57,4,1,Research Scientist,3,Divorced,15748,1,Y,No,11,4,80,3,4,2,3,4,0,0.49999987500003124,0.7499998125000469,1.0,2,2
0,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,0,98,3,2,Healthcare Representative,4,Single,6163,1,Y,No,11,4,80,0,14,2,4,14,4,0.7857142295918408,0.7857142295918408,0.2,7,3
0,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,1,48,2,2,Sales Executive,1,Married,24232,1,Y,No,11,3,80,1,5,0,3,5,0,0.599999880000024,0.799999840000032,1.0,3,2
1,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4,1,98,3,2,Manufacturing Director,3,Married,21057,1,Y,Yes,15,4,80,2,10,3,2,10,6,0.19999998000000202,0.699999930000007,0.14285714285714285,-4,8
0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,1,44,2,2,Sales Executive,4,Married,3567,3,Y,Yes,12,4,80,2,8,2,4,5,1,0.799999840000032,0.799999840000032,0.5,3,1
0,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,1,52,3,3,Sales Executive,2,Married,15395,2,Y,No,11,2,80,0,14,5,3,4,3,0.49999987500003124,0.49999987500003124,0.25,-1,2
0,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,1392,4,0,75,3,2,Research Scientist,4,Divorced,13953,3,Y,Yes,14,1,80,2,12,4,2,6,3,0.33333327777778704,0.49999991666668053,0.25,-1,4
0,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,1,54,3,1,Research Scientist,3,Married,5182,7,Y,Yes,15,4,80,0,8,2,3,6,1,0.6666665555555741,0.49999991666668053,0.5,3,2
0,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,1,61,3,2,Sales Executive,4,Married,19293,6,Y,No,13,1,80,0,8,2,4,5,1,0.799999840000032,0.399999920000016,0.5,3,1
0,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,1,36,3,2,Sales Executive,2,Married,20497,0,Y,Yes,13,1,80,3,4,3,2,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3,1,71,3,3,Healthcare Representative,3,Married,3449,3,Y,No,21,2,80,1,13,2,3,6,0,0.6666665555555741,0.8333331944444675,1.0,4,2
0,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1399,1,1,93,4,2,Sales Executive,3,Married,12477,2,Y,No,11,2,80,0,6,3,2,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
0,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,0,59,4,4,Manufacturing Director,3,Married,9731,2,Y,Yes,11,2,80,1,24,3,2,5,0,0.599999880000024,0.399999920000016,1.0,3,2
0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1402,1,0,73,2,2,Research Scientist,3,Single,20003,1,Y,Yes,14,1,80,0,20,3,1,20,1,0.34999998250000086,0.399999980000001,0.5,6,13
0,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,0,98,2,2,Sales Executive,4,Married,7100,1,Y,Yes,11,4,80,0,6,3,3,6,4,0.33333327777778704,0.6666665555555741,0.2,-2,4
1,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,0,51,3,1,Research Scientist,3,Single,25681,1,Y,Yes,13,4,80,0,8,2,3,8,7,0.24999996875000394,0.8749998906250137,0.125,-5,6
0,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,1,36,2,1,Research Scientist,4,Single,4050,0,Y,No,12,4,80,0,5,2,3,4,1,0.7499998125000469,0.24999993750001562,0.5,2,1
0,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,1408,3,0,31,3,4,Manager,1,Married,16616,0,Y,No,14,3,80,1,21,5,3,20,0,0.34999998250000086,0.4499999775000011,1.0,7,13
0,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,0,54,3,1,Laboratory Technician,1,Married,17363,9,Y,No,13,3,80,0,12,2,1,5,0,0.799999840000032,0.799999840000032,1.0,4,1
0,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,0,94,3,1,Laboratory Technician,3,Single,19106,4,Y,No,18,1,80,0,8,6,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,1,60,3,3,Manufacturing Director,4,Single,19944,2,Y,No,11,3,80,0,10,2,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,1,81,3,1,Laboratory Technician,4,Married,4910,4,Y,No,11,2,80,1,7,2,2,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,1,100,4,1,Laboratory Technician,1,Single,23577,0,Y,No,12,4,80,0,8,2,3,7,0,0.9999998571428775,0.9999998571428775,1.0,7,0
0,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,1,51,2,3,Human Resources,1,Single,9769,1,Y,No,13,1,80,0,10,3,2,10,0,0.8999999100000091,0.8999999100000091,1.0,9,1
1,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,1,97,2,2,Laboratory Technician,1,Single,22710,3,Y,No,20,1,80,0,20,2,3,4,1,0.7499998125000469,0.7499998125000469,0.5,2,1
1,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,0,84,3,3,Healthcare Representative,4,Single,22930,0,Y,Yes,12,1,80,0,9,1,3,8,7,0.8749998906250137,0.8749998906250137,0.125,0,1
0,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,0,54,3,4,Research Director,4,Single,5652,6,Y,No,19,4,80,0,29,3,2,20,12,0.34999998250000086,0.34999998250000086,0.07692307692307693,-5,13
0,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,0,76,3,5,Research Director,1,Married,22456,3,Y,Yes,21,3,80,1,32,3,3,9,1,0.8888887901234679,0.5555554938271674,0.5,7,1
0,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,1,81,4,4,Research Director,4,Divorced,12414,2,Y,No,13,4,80,2,31,4,4,7,0,0.9999998571428775,0.0,1.0,7,0
0,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1,0,99,3,2,Sales Executive,2,Single,20763,3,Y,Yes,16,4,80,0,15,3,3,5,0,0.799999840000032,0.199999960000008,1.0,4,1
1,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,0,50,1,1,Sales Representative,3,Single,16154,1,Y,No,12,2,80,0,1,3,3,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,0,73,3,2,Sales Executive,1,Divorced,12761,7,Y,No,14,2,80,2,8,3,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,0,93,3,4,Research Director,2,Single,8847,3,Y,No,11,3,80,0,9,3,4,3,1,0.6666664444445185,0.0,0.5,1,1
0,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,1,91,3,1,Research Scientist,1,Divorced,20284,5,Y,No,14,3,80,2,10,2,3,4,1,0.7499998125000469,0.7499998125000469,0.5,2,1
1,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,0,34,2,1,Research Scientist,2,Single,22262,1,Y,No,12,3,80,0,1,3,4,1,0,0.0,0.0,1.0,0,1
0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,1,91,3,1,Laboratory Technician,1,Married,7679,0,Y,No,14,2,80,0,6,3,4,5,1,0.0,0.799999840000032,0.5,-1,5
0,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1,1,37,2,2,Laboratory Technician,4,Single,22604,1,Y,No,16,3,80,0,10,2,2,10,1,0.39999996000000404,0.7999999200000081,0.5,3,6
0,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,0,98,2,2,Sales Executive,1,Married,13494,4,Y,No,13,1,80,2,11,3,2,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
0,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,1,74,3,1,Research Scientist,4,Married,10205,7,Y,No,12,3,80,1,17,2,2,6,1,0.8333331944444675,0.33333327777778704,0.5,4,1
1,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,1,68,2,1,Sales Representative,1,Married,15182,3,Y,No,12,1,80,0,6,2,3,3,2,0.6666664444445185,0.6666664444445185,0.3333333333333333,0,1
0,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,1,84,4,1,Laboratory Technician,3,Single,25470,0,Y,No,14,1,80,0,7,2,1,6,1,0.8333331944444675,0.49999991666668053,0.5,4,1
0,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,0,90,3,1,Research Scientist,1,Married,10494,2,Y,No,22,4,80,1,5,3,4,3,1,0.6666664444445185,0.0,0.5,1,1
0,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,0,82,3,4,Research Director,3,Married,26703,3,Y,No,19,2,80,2,26,2,4,20,5,0.8499999575000021,0.29999998500000075,0.16666666666666666,12,3
0,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,0,42,3,2,Sales Executive,3,Married,15211,1,Y,Yes,12,3,80,2,5,3,3,5,0,0.799999840000032,0.599999880000024,1.0,4,1
0,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,1,97,3,2,Sales Executive,4,Married,23343,4,Y,No,12,3,80,1,7,3,2,4,0,0.7499998125000469,0.7499998125000469,1.0,3,1
0,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,0,86,2,1,Laboratory Technician,2,Married,3708,5,Y,No,17,1,80,1,7,2,2,5,0,0.799999840000032,0.399999920000016,1.0,4,1
0,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,1,90,4,1,Research Scientist,3,Married,5561,2,Y,Yes,12,1,80,0,7,5,2,4,0,0.49999987500003124,0.7499998125000469,1.0,2,2
0,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,1,81,3,2,Laboratory Technician,3,Divorced,23099,3,Y,No,11,3,80,2,11,2,4,8,0,0.8749998906250137,0.8749998906250137,1.0,7,1
0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,1,31,3,3,Sales Executive,4,Divorced,8386,1,Y,No,18,1,80,1,13,5,3,13,9,0.5384614970414233,0.6923076390532585,0.1,-2,6
1,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,1,52,3,3,Sales Executive,4,Divorced,15986,4,Y,No,11,1,80,1,28,1,4,7,4,0.9999998571428775,0.4285713673469475,0.2,3,0
1,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,0,54,2,1,Laboratory Technician,1,Single,17181,2,Y,Yes,23,2,80,0,11,2,4,1,0,0.0,0.0,1.0,0,1
1,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,0,100,4,3,Manufacturing Director,2,Single,8931,1,Y,No,11,1,80,0,10,2,3,10,4,0.7999999200000081,0.699999930000007,0.2,4,2
0,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,1,95,1,3,Healthcare Representative,1,Divorced,19863,2,Y,Yes,18,2,80,1,24,2,3,7,0,0.9999998571428775,0.9999998571428775,1.0,7,0
0,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,0,96,4,1,Human Resources,2,Single,24609,9,Y,No,18,4,80,0,8,3,3,3,0,0.6666664444445185,0.6666664444445185,1.0,2,1
1,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,1,94,3,1,Laboratory Technician,4,Married,21081,6,Y,Yes,13,3,80,1,7,2,1,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,1,55,3,3,Manufacturing Director,4,Married,14720,4,Y,Yes,18,4,80,2,10,4,4,3,1,0.33333322222225925,0.6666664444445185,0.5,0,2
0,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,1,96,3,2,Sales Executive,1,Divorced,24795,4,Y,No,11,1,80,3,15,3,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
1,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1,0,52,3,1,Human Resources,3,Married,3072,1,Y,No,15,4,80,0,2,0,3,2,2,0.99999950000025,0.99999950000025,0.3333333333333333,0,0
0,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,1,55,2,3,Research Director,2,Divorced,25178,2,Y,No,11,3,80,1,16,5,3,9,4,0.8888887901234679,0.8888887901234679,0.2,4,1
0,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,1,84,3,2,Sales Executive,1,Single,23490,0,Y,No,18,4,80,0,6,4,3,5,1,0.799999840000032,0.599999880000024,0.5,3,1
0,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3,1,90,2,1,Laboratory Technician,3,Single,7973,3,Y,No,14,4,80,0,7,5,3,5,0,0.399999920000016,0.599999880000024,1.0,2,3
0,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,1,39,4,4,Research Director,2,Single,19764,4,Y,No,12,2,80,0,35,2,2,9,8,0.8888887901234679,0.8888887901234679,0.1111111111111111,0,1
0,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,1,96,3,2,Healthcare Representative,3,Married,21534,2,Y,No,14,2,80,1,20,0,2,3,1,0.6666664444445185,0.6666664444445185,0.5,1,1
